id,source_account,destination_account,amount_minor,currency_src,currency_dst,timestamp,description
TX-000238,ACC_000324,ACC_000816,99110,USD,USD,2025-09-09T20:15:22.432260+00:00Z,poc-tx
TX-000239,ACC_000375,ACC_000637,144711,SGD,SGD,2025-09-13T21:06:45.432274+00:00Z,poc-tx
TX-000240,ACC_000212,ACC_000938,2925975,IDR,IDR,2025-09-14T03:07:32.432285+00:00Z,poc-tx
TX-000241,ACC_000229,ACC_000262,2782630,IDR,IDR,2025-09-14T00:32:07.432296+00:00Z,poc-tx
TX-000242,ACC_000562,ACC_000546,2469085,IDR,IDR,2025-09-11T17:09:14.432314+00:00Z,poc-tx
TX-000243,ACC_000606,ACC_000259,65924,SGD,SGD,2025-09-12T08:31:37.432332+00:00Z,poc-tx
TX-000244,ACC_000443,ACC_000576,3764394,IDR,USD,2025-09-14T07:58:10.432348+00:00Z,poc-tx
TX-000245,ACC_000318,ACC_000663,77920,SGD,IDR,2025-09-10T19:16:28.432361+00:00Z,poc-tx
TX-000246,ACC_000140,ACC_000338,114153,USD,USD,2025-09-12T05:03:10.432371+00:00Z,poc-tx
TX-000247,ACC_000863,ACC_000648,510215,IDR,IDR,2025-09-13T03:44:26.432394+00:00Z,poc-tx
TX-000248,ACC_000429,ACC_000193,3294030,IDR,IDR,2025-09-14T16:50:52.432409+00:00Z,poc-tx
TX-000249,ACC_000107,ACC_000223,163332,USD,USD,2025-09-11T06:39:52.432418+00:00Z,poc-tx
TX-000250,ACC_000152,ACC_000631,3551401,IDR,IDR,2025-09-13T04:36:00.432428+00:00Z,poc-tx
TX-000251,ACC_000958,ACC_000273,142591,SGD,SGD,2025-09-10T11:38:09.432454+00:00Z,poc-tx
TX-000252,ACC_000139,ACC_000319,100070,SGD,SGD,2025-09-11T19:20:28.432463+00:00Z,poc-tx
TX-000253,ACC_000614,ACC_000602,115747,SGD,SGD,2025-09-10T11:23:05.432482+00:00Z,poc-tx
TX-000254,ACC_000321,ACC_000069,1461763,IDR,IDR,2025-09-13T12:10:41.432495+00:00Z,poc-tx
TX-000255,ACC_000691,ACC_000208,150470,USD,SGD,2025-09-13T23:51:00.432515+00:00Z,poc-tx
TX-000256,ACC_000632,ACC_000580,199446,USD,SGD,2025-09-15T17:20:58.432538+00:00Z,poc-tx
TX-000257,ACC_000320,ACC_000965,17082,SGD,SGD,2025-09-09T13:49:30.432552+00:00Z,poc-tx
TX-000258,ACC_000704,ACC_000470,165413,USD,USD,2025-09-09T13:17:05.432575+00:00Z,poc-tx
TX-000259,ACC_000265,ACC_000950,65727,USD,USD,2025-09-12T02:54:15.432587+00:00Z,poc-tx
TX-000260,ACC_000714,ACC_000632,1353941,IDR,IDR,2025-09-11T00:32:47.432608+00:00Z,poc-tx
TX-000261,ACC_000465,ACC_000838,4595167,IDR,IDR,2025-09-13T02:53:06.432624+00:00Z,poc-tx
TX-000262,ACC_000106,ACC_000850,1297586,IDR,SGD,2025-09-16T04:28:18.432633+00:00Z,poc-tx
TX-000263,ACC_000334,ACC_000870,20369,SGD,IDR,2025-09-13T20:29:48.432647+00:00Z,poc-tx
TX-000264,ACC_000863,ACC_000179,2339660,IDR,IDR,2025-09-10T15:24:25.432671+00:00Z,poc-tx
TX-000265,ACC_000196,ACC_000713,1661597,IDR,IDR,2025-09-11T00:22:45.432681+00:00Z,poc-tx
TX-000266,ACC_000185,ACC_000123,1431147,IDR,IDR,2025-09-13T20:27:01.432692+00:00Z,poc-tx
TX-000267,ACC_000133,ACC_000674,124058,SGD,SGD,2025-09-15T14:37:09.432701+00:00Z,poc-tx
TX-000268,ACC_000480,ACC_000831,113021,USD,USD,2025-09-13T03:55:11.432717+00:00Z,poc-tx
TX-000269,ACC_000354,ACC_000659,2262735,IDR,IDR,2025-09-15T07:43:48.432731+00:00Z,poc-tx
TX-000270,ACC_000530,ACC_000821,1604649,IDR,IDR,2025-09-13T07:58:18.432748+00:00Z,poc-tx
TX-000271,ACC_000879,ACC_000504,3552810,IDR,IDR,2025-09-11T11:42:23.432795+00:00Z,poc-tx
TX-000272,ACC_000949,ACC_000863,192437,USD,SGD,2025-09-16T11:33:30.432837+00:00Z,poc-tx
TX-000273,ACC_000641,ACC_000144,3281583,IDR,SGD,2025-09-16T05:37:31.432876+00:00Z,poc-tx
TX-000274,ACC_000836,ACC_000354,34960,SGD,USD,2025-09-11T18:59:21.432912+00:00Z,poc-tx
TX-000275,ACC_000878,ACC_000266,2914432,IDR,IDR,2025-09-11T13:59:50.432949+00:00Z,poc-tx
TX-000276,ACC_000151,ACC_000771,24232,SGD,SGD,2025-09-15T12:04:20.432964+00:00Z,poc-tx
TX-000277,ACC_000949,ACC_000677,158636,USD,USD,2025-09-09T20:45:37.433031+00:00Z,poc-tx
TX-000278,ACC_000181,ACC_000948,1261348,IDR,SGD,2025-09-16T07:09:34.433048+00:00Z,poc-tx
TX-000279,ACC_000750,ACC_000582,109252,USD,USD,2025-09-14T10:39:28.433080+00:00Z,poc-tx
TX-000280,ACC_000383,ACC_000979,66054,SGD,USD,2025-09-13T11:22:21.433102+00:00Z,poc-tx
TX-000281,ACC_000552,ACC_000955,4807372,IDR,USD,2025-09-11T11:51:50.433129+00:00Z,poc-tx
TX-000282,ACC_000885,ACC_000520,1679,SGD,SGD,2025-09-13T21:59:14.433171+00:00Z,poc-tx
TX-000283,ACC_000168,ACC_000860,20337,SGD,SGD,2025-09-10T22:23:44.433187+00:00Z,poc-tx
TX-000284,ACC_000497,ACC_000224,91113,USD,USD,2025-09-10T21:46:35.433212+00:00Z,poc-tx
TX-000285,ACC_000304,ACC_000696,135590,USD,IDR,2025-09-10T00:44:04.433256+00:00Z,poc-tx
TX-000286,ACC_000619,ACC_001000,1361070,IDR,IDR,2025-09-10T17:35:39.433299+00:00Z,poc-tx
TX-000287,ACC_000558,ACC_000698,24090,SGD,SGD,2025-09-14T20:30:59.433329+00:00Z,poc-tx
TX-000288,ACC_000473,ACC_000358,16266,USD,USD,2025-09-16T05:35:28.433369+00:00Z,poc-tx
TX-000289,ACC_000711,ACC_000392,8698,SGD,SGD,2025-09-12T12:18:49.433405+00:00Z,poc-tx
TX-000290,ACC_000560,ACC_000009,42954,USD,SGD,2025-09-11T08:19:25.433449+00:00Z,poc-tx
TX-000291,ACC_000907,ACC_000305,1900332,IDR,IDR,2025-09-13T08:07:07.433487+00:00Z,poc-tx
TX-000292,ACC_000564,ACC_000811,136173,SGD,SGD,2025-09-12T10:19:02.433517+00:00Z,poc-tx
TX-000293,ACC_000196,ACC_000719,2440575,IDR,IDR,2025-09-13T21:52:41.433536+00:00Z,poc-tx
TX-000294,ACC_000185,ACC_000551,1757243,IDR,IDR,2025-09-09T22:43:08.433552+00:00Z,poc-tx
TX-000295,ACC_000524,ACC_000691,21620,SGD,SGD,2025-09-10T04:03:56.433580+00:00Z,poc-tx
TX-000296,ACC_000067,ACC_000653,167437,USD,IDR,2025-09-16T02:34:02.433599+00:00Z,poc-tx
TX-000297,ACC_000562,ACC_000192,4156547,IDR,IDR,2025-09-09T22:00:18.433628+00:00Z,poc-tx
TX-000298,ACC_000123,ACC_000580,1112109,IDR,IDR,2025-09-13T10:03:39.433644+00:00Z,poc-tx
TX-000299,ACC_000583,ACC_000716,53867,SGD,SGD,2025-09-13T12:41:01.433671+00:00Z,poc-tx
TX-000300,ACC_000217,ACC_000394,81438,SGD,SGD,2025-09-12T04:51:05.433688+00:00Z,poc-tx
TX-000301,ACC_000527,ACC_000565,41158,SGD,IDR,2025-09-16T03:27:30.433716+00:00Z,poc-tx
TX-000302,ACC_000689,ACC_000558,3186132,IDR,IDR,2025-09-10T03:58:32.433753+00:00Z,poc-tx
TX-000303,ACC_000097,ACC_000215,120419,SGD,SGD,2025-09-14T19:52:38.433769+00:00Z,poc-tx
TX-000304,ACC_000769,ACC_000238,15779,SGD,SGD,2025-09-15T08:00:43.433802+00:00Z,poc-tx
TX-000305,ACC_000627,ACC_000418,155394,USD,SGD,2025-09-11T17:07:01.433833+00:00Z,poc-tx
TX-000306,ACC_000688,ACC_000288,99998,SGD,SGD,2025-09-13T12:14:42.433864+00:00Z,poc-tx
TX-000307,ACC_000910,ACC_000250,1927492,IDR,IDR,2025-09-10T05:51:50.433906+00:00Z,poc-tx
TX-000308,ACC_000529,ACC_000688,135797,SGD,USD,2025-09-14T12:41:27.433940+00:00Z,poc-tx
TX-000309,ACC_000186,ACC_000458,59922,SGD,SGD,2025-09-10T19:21:21.433958+00:00Z,poc-tx
TX-000310,ACC_000512,ACC_000467,5073,SGD,SGD,2025-09-12T17:55:30.433987+00:00Z,poc-tx
TX-000311,ACC_000185,ACC_000593,4544052,IDR,SGD,2025-09-11T01:40:00.434009+00:00Z,poc-tx
TX-000312,ACC_000851,ACC_000449,21078,SGD,SGD,2025-09-11T06:54:52.434050+00:00Z,poc-tx
TX-000313,ACC_000553,ACC_000092,144053,USD,USD,2025-09-13T09:22:07.434081+00:00Z,poc-tx
TX-000314,ACC_000891,ACC_000433,133539,USD,SGD,2025-09-14T19:40:24.434136+00:00Z,poc-tx
TX-000315,ACC_000762,ACC_000020,140326,SGD,SGD,2025-09-12T21:43:48.434172+00:00Z,poc-tx
TX-000316,ACC_000385,ACC_000073,1317013,IDR,IDR,2025-09-15T10:23:01.434197+00:00Z,poc-tx
TX-000317,ACC_000752,ACC_000180,2705974,IDR,IDR,2025-09-11T12:04:40.434230+00:00Z,poc-tx
TX-000318,ACC_000694,ACC_000458,99574,SGD,SGD,2025-09-13T09:06:03.434258+00:00Z,poc-tx
TX-000319,ACC_000748,ACC_000124,162933,USD,SGD,2025-09-14T17:27:40.434280+00:00Z,poc-tx
TX-000320,ACC_000661,ACC_000426,3412234,IDR,SGD,2025-09-15T02:28:36.434301+00:00Z,poc-tx
TX-000321,ACC_000545,ACC_000340,4787283,IDR,IDR,2025-09-15T20:41:57.434324+00:00Z,poc-tx
TX-000322,ACC_000861,ACC_000182,97445,SGD,SGD,2025-09-15T10:02:12.434348+00:00Z,poc-tx
TX-000323,ACC_000332,ACC_000647,15316,SGD,USD,2025-09-09T21:51:55.434361+00:00Z,poc-tx
TX-000324,ACC_000014,ACC_000584,23505,SGD,USD,2025-09-14T15:55:11.434368+00:00Z,poc-tx
TX-000325,ACC_000064,ACC_000976,108081,SGD,SGD,2025-09-12T22:12:49.434377+00:00Z,poc-tx
TX-000326,ACC_000762,ACC_000237,108007,SGD,SGD,2025-09-10T18:38:37.434398+00:00Z,poc-tx
TX-000327,ACC_000803,ACC_000230,124118,USD,USD,2025-09-15T21:09:33.434420+00:00Z,poc-tx
TX-000328,ACC_000420,ACC_000328,96591,USD,USD,2025-09-14T05:57:50.434440+00:00Z,poc-tx
TX-000329,ACC_000533,ACC_000049,139564,USD,USD,2025-09-09T19:54:19.434457+00:00Z,poc-tx
TX-000330,ACC_000315,ACC_000872,1011640,IDR,IDR,2025-09-13T11:53:01.434470+00:00Z,poc-tx
TX-000331,ACC_000854,ACC_000355,1134,SGD,SGD,2025-09-12T04:10:49.434493+00:00Z,poc-tx
TX-000332,ACC_000232,ACC_000443,49147,SGD,SGD,2025-09-10T09:19:20.434505+00:00Z,poc-tx
TX-000333,ACC_000103,ACC_000771,93904,SGD,SGD,2025-09-10T05:14:44.434513+00:00Z,poc-tx
TX-000334,ACC_000994,ACC_000797,830368,IDR,IDR,2025-09-11T01:44:07.434547+00:00Z,poc-tx
TX-000335,ACC_000721,ACC_000484,169390,USD,USD,2025-09-11T05:41:32.434568+00:00Z,poc-tx
TX-000336,ACC_000134,ACC_000951,969647,IDR,IDR,2025-09-13T02:24:06.434577+00:00Z,poc-tx
TX-000337,ACC_000765,ACC_000808,16159,SGD,SGD,2025-09-12T21:14:57.434598+00:00Z,poc-tx
TX-000338,ACC_000279,ACC_000427,88079,USD,USD,2025-09-14T20:00:18.434610+00:00Z,poc-tx
TX-000339,ACC_000464,ACC_000305,98886,SGD,SGD,2025-09-11T18:00:37.434626+00:00Z,poc-tx
TX-000340,ACC_000744,ACC_000688,140984,USD,USD,2025-09-11T02:55:58.434648+00:00Z,poc-tx
TX-000341,ACC_000869,ACC_000670,894,SGD,SGD,2025-09-16T09:07:33.434672+00:00Z,poc-tx
TX-000342,ACC_000102,ACC_000650,187226,USD,USD,2025-09-12T21:31:14.434681+00:00Z,poc-tx
TX-000343,ACC_000476,ACC_000819,3254564,IDR,IDR,2025-09-11T20:32:39.434696+00:00Z,poc-tx
TX-000344,ACC_000600,ACC_000613,28740,SGD,IDR,2025-09-09T14:18:59.434715+00:00Z,poc-tx
TX-000345,ACC_000385,ACC_000025,482995,IDR,IDR,2025-09-13T05:09:44.434729+00:00Z,poc-tx
TX-000346,ACC_000925,ACC_000958,2772562,IDR,USD,2025-09-13T11:41:09.434754+00:00Z,poc-tx
TX-000347,ACC_000688,ACC_000487,105126,SGD,SGD,2025-09-16T04:26:44.434774+00:00Z,poc-tx
TX-000348,ACC_000786,ACC_000692,34909,USD,USD,2025-09-12T22:07:28.434795+00:00Z,poc-tx
TX-000349,ACC_000780,ACC_000465,11939,USD,USD,2025-09-10T06:39:30.434817+00:00Z,poc-tx
TX-000350,ACC_000541,ACC_000845,3162768,IDR,IDR,2025-09-13T00:08:44.434834+00:00Z,poc-tx
TX-000351,ACC_000647,ACC_000862,561074,IDR,IDR,2025-09-13T01:24:21.434884+00:00Z,poc-tx
TX-000352,ACC_000735,ACC_000907,104659,USD,USD,2025-09-11T22:14:23.434906+00:00Z,poc-tx
TX-000353,ACC_000062,ACC_000606,5466,SGD,SGD,2025-09-16T05:15:29.434915+00:00Z,poc-tx
TX-000354,ACC_000746,ACC_000466,91989,USD,USD,2025-09-11T00:37:49.434936+00:00Z,poc-tx
TX-000355,ACC_000345,ACC_000797,32269,USD,IDR,2025-09-15T15:18:40.434950+00:00Z,poc-tx
TX-000356,ACC_000467,ACC_000519,61477,SGD,SGD,2025-09-11T03:35:05.434966+00:00Z,poc-tx
TX-000357,ACC_000848,ACC_000312,102360,USD,IDR,2025-09-14T02:36:36.434989+00:00Z,poc-tx
TX-000358,ACC_000012,ACC_000724,2024170,IDR,IDR,2025-09-11T07:23:47.434995+00:00Z,poc-tx
TX-000359,ACC_000515,ACC_000978,4356852,IDR,USD,2025-09-11T09:15:37.435012+00:00Z,poc-tx
TX-000360,ACC_000901,ACC_000933,2213429,IDR,USD,2025-09-09T21:31:05.435037+00:00Z,poc-tx
TX-000361,ACC_000877,ACC_000601,1228411,IDR,IDR,2025-09-12T09:38:43.435060+00:00Z,poc-tx
TX-000362,ACC_000919,ACC_000611,1850945,IDR,SGD,2025-09-14T13:38:57.435085+00:00Z,poc-tx
TX-000363,ACC_000477,ACC_000149,165661,USD,USD,2025-09-15T04:08:16.435100+00:00Z,poc-tx
TX-000364,ACC_000673,ACC_000743,4518028,IDR,IDR,2025-09-15T03:33:04.435120+00:00Z,poc-tx
TX-000365,ACC_000742,ACC_000312,37061,USD,SGD,2025-09-13T15:47:18.435141+00:00Z,poc-tx
TX-000366,ACC_000522,ACC_000038,122043,SGD,SGD,2025-09-10T14:38:59.435158+00:00Z,poc-tx
TX-000367,ACC_000060,ACC_000803,61137,SGD,IDR,2025-09-09T18:35:09.435166+00:00Z,poc-tx
TX-000368,ACC_000437,ACC_000474,17627,USD,USD,2025-09-11T14:18:21.435181+00:00Z,poc-tx
TX-000369,ACC_000903,ACC_000784,77893,SGD,SGD,2025-09-13T08:20:13.435238+00:00Z,poc-tx
TX-000370,ACC_000942,ACC_000431,132601,SGD,SGD,2025-09-09T13:05:33.435290+00:00Z,poc-tx
TX-000371,ACC_000593,ACC_000090,99169,SGD,SGD,2025-09-13T20:09:23.435310+00:00Z,poc-tx
TX-000372,ACC_000440,ACC_000917,768476,IDR,IDR,2025-09-10T05:47:45.435325+00:00Z,poc-tx
TX-000373,ACC_000031,ACC_000920,121389,USD,IDR,2025-09-10T08:08:45.435334+00:00Z,poc-tx
TX-000374,ACC_000005,ACC_000804,42575,USD,IDR,2025-09-12T22:16:25.435341+00:00Z,poc-tx
TX-000375,ACC_000498,ACC_000155,4696976,IDR,USD,2025-09-11T06:28:08.435358+00:00Z,poc-tx
TX-000376,ACC_000502,ACC_000931,3645300,IDR,IDR,2025-09-11T09:58:13.435374+00:00Z,poc-tx
TX-000377,ACC_000397,ACC_000495,3137297,IDR,IDR,2025-09-11T23:49:58.435388+00:00Z,poc-tx
TX-000378,ACC_000215,ACC_000455,4963892,IDR,SGD,2025-09-13T14:17:39.435399+00:00Z,poc-tx
TX-000379,ACC_000894,ACC_000640,96246,USD,IDR,2025-09-15T11:52:50.435424+00:00Z,poc-tx
TX-000380,ACC_000305,ACC_000238,3104006,IDR,USD,2025-09-11T04:00:48.435437+00:00Z,poc-tx
TX-000381,ACC_000691,ACC_000327,177952,USD,SGD,2025-09-16T08:49:35.435457+00:00Z,poc-tx
TX-000382,ACC_000564,ACC_000947,31975,SGD,SGD,2025-09-11T23:24:54.435474+00:00Z,poc-tx
TX-000383,ACC_000780,ACC_000895,58672,USD,IDR,2025-09-10T14:12:41.435496+00:00Z,poc-tx
TX-000384,ACC_000941,ACC_000115,460206,IDR,IDR,2025-09-09T23:38:02.435530+00:00Z,poc-tx
TX-000385,ACC_000693,ACC_000575,133963,SGD,SGD,2025-09-14T07:16:40.435550+00:00Z,poc-tx
TX-000386,ACC_000899,ACC_000500,23962,SGD,SGD,2025-09-14T11:26:22.435574+00:00Z,poc-tx
TX-000387,ACC_000304,ACC_000740,12967,USD,USD,2025-09-11T23:11:02.435587+00:00Z,poc-tx
TX-000388,ACC_000040,ACC_000314,1375235,IDR,SGD,2025-09-12T01:20:57.435595+00:00Z,poc-tx
TX-000389,ACC_000460,ACC_000661,155382,USD,USD,2025-09-13T12:51:00.435610+00:00Z,poc-tx
TX-000390,ACC_000584,ACC_000881,80465,SGD,SGD,2025-09-09T14:33:01.435628+00:00Z,poc-tx
TX-000391,ACC_000988,ACC_000134,197493,USD,USD,2025-09-13T05:02:52.435656+00:00Z,poc-tx
TX-000392,ACC_000726,ACC_000534,2231511,IDR,SGD,2025-09-12T20:31:24.435677+00:00Z,poc-tx
TX-000393,ACC_000926,ACC_000850,27978,SGD,SGD,2025-09-14T11:06:39.435702+00:00Z,poc-tx
TX-000394,ACC_000476,ACC_000687,461294,IDR,USD,2025-09-14T16:56:36.435718+00:00Z,poc-tx
TX-000395,ACC_000262,ACC_000669,71067,USD,USD,2025-09-12T17:13:29.435730+00:00Z,poc-tx
TX-000396,ACC_000496,ACC_000855,57495,SGD,SGD,2025-09-13T13:12:41.435746+00:00Z,poc-tx
TX-000397,ACC_000486,ACC_000123,90137,SGD,USD,2025-09-12T15:54:43.435762+00:00Z,poc-tx
TX-000398,ACC_000122,ACC_000889,4958905,IDR,IDR,2025-09-11T00:07:25.435771+00:00Z,poc-tx
TX-000399,ACC_000932,ACC_000114,8024,SGD,SGD,2025-09-15T04:53:30.435795+00:00Z,poc-tx
TX-000400,ACC_000479,ACC_000051,3418413,IDR,IDR,2025-09-11T04:53:13.435811+00:00Z,poc-tx
TX-000401,ACC_000405,ACC_000070,24543,SGD,SGD,2025-09-14T16:24:31.435826+00:00Z,poc-tx
TX-000402,ACC_000565,ACC_000992,87088,SGD,SGD,2025-09-13T04:43:46.435843+00:00Z,poc-tx
TX-000403,ACC_000338,ACC_000247,47266,SGD,IDR,2025-09-12T22:13:42.435857+00:00Z,poc-tx
TX-000404,ACC_000167,ACC_000651,96831,SGD,SGD,2025-09-14T21:59:04.435867+00:00Z,poc-tx
TX-000405,ACC_000286,ACC_000279,65744,SGD,SGD,2025-09-14T01:48:42.435879+00:00Z,poc-tx
TX-000406,ACC_000811,ACC_000635,94538,SGD,IDR,2025-09-14T22:09:33.435902+00:00Z,poc-tx
TX-000407,ACC_000677,ACC_000035,177742,USD,USD,2025-09-10T06:00:34.435922+00:00Z,poc-tx
TX-000408,ACC_000152,ACC_000919,1034420,IDR,IDR,2025-09-10T16:07:55.435931+00:00Z,poc-tx
TX-000409,ACC_000626,ACC_000851,3402445,IDR,SGD,2025-09-11T21:51:41.435950+00:00Z,poc-tx
TX-000410,ACC_000547,ACC_000421,1763,USD,SGD,2025-09-11T11:16:42.435968+00:00Z,poc-tx
TX-000411,ACC_000027,ACC_000124,2040012,IDR,USD,2025-09-12T10:47:30.435975+00:00Z,poc-tx
TX-000412,ACC_000539,ACC_000958,19018,USD,SGD,2025-09-12T08:01:12.435992+00:00Z,poc-tx
TX-000413,ACC_000999,ACC_000936,1653642,IDR,IDR,2025-09-12T01:06:57.436019+00:00Z,poc-tx
TX-000414,ACC_000566,ACC_000106,3385092,IDR,USD,2025-09-15T21:57:01.436036+00:00Z,poc-tx
TX-000415,ACC_000426,ACC_000410,53388,SGD,SGD,2025-09-10T16:01:44.436051+00:00Z,poc-tx
TX-000416,ACC_000492,ACC_000675,37641,USD,IDR,2025-09-11T05:47:41.436069+00:00Z,poc-tx
TX-000417,ACC_000019,ACC_000042,41079,SGD,SGD,2025-09-13T22:35:47.436075+00:00Z,poc-tx
TX-000418,ACC_000553,ACC_000036,195225,USD,SGD,2025-09-13T16:43:41.436093+00:00Z,poc-tx
TX-000419,ACC_000506,ACC_000543,189283,USD,USD,2025-09-13T13:51:41.436110+00:00Z,poc-tx
TX-000420,ACC_000433,ACC_000600,2111,SGD,USD,2025-09-10T11:23:28.436125+00:00Z,poc-tx
TX-000421,ACC_000679,ACC_000540,4150992,IDR,IDR,2025-09-15T17:59:36.436145+00:00Z,poc-tx
TX-000422,ACC_000591,ACC_000102,100507,SGD,USD,2025-09-15T04:48:06.436163+00:00Z,poc-tx
TX-000423,ACC_000443,ACC_000339,2740664,IDR,IDR,2025-09-16T03:47:18.436179+00:00Z,poc-tx
TX-000424,ACC_000277,ACC_000846,15352,SGD,SGD,2025-09-14T02:53:20.436191+00:00Z,poc-tx
TX-000425,ACC_000339,ACC_000484,4176,USD,IDR,2025-09-14T00:22:14.436204+00:00Z,poc-tx
TX-000426,ACC_000339,ACC_000521,16175,USD,USD,2025-09-15T19:47:48.436218+00:00Z,poc-tx
TX-000427,ACC_000922,ACC_000191,99075,SGD,SGD,2025-09-12T06:32:20.436242+00:00Z,poc-tx
TX-000428,ACC_000962,ACC_000336,2228,SGD,IDR,2025-09-15T05:14:38.436268+00:00Z,poc-tx
TX-000429,ACC_000768,ACC_000557,2668543,IDR,IDR,2025-09-16T09:26:03.436289+00:00Z,poc-tx
TX-000430,ACC_000930,ACC_000059,139568,SGD,SGD,2025-09-13T08:07:28.436313+00:00Z,poc-tx
TX-000431,ACC_000148,ACC_000231,1763544,IDR,IDR,2025-09-13T07:45:06.436323+00:00Z,poc-tx
TX-000432,ACC_000901,ACC_000822,1024324,IDR,IDR,2025-09-14T11:02:03.436347+00:00Z,poc-tx
TX-000433,ACC_000703,ACC_000793,96778,SGD,SGD,2025-09-15T12:28:44.436367+00:00Z,poc-tx
TX-000434,ACC_000945,ACC_000178,39900,USD,USD,2025-09-16T10:45:40.436392+00:00Z,poc-tx
TX-000435,ACC_000145,ACC_000339,3199299,IDR,IDR,2025-09-14T01:48:00.436401+00:00Z,poc-tx
TX-000436,ACC_000253,ACC_000709,2029489,IDR,IDR,2025-09-15T15:36:48.436412+00:00Z,poc-tx
TX-000437,ACC_000245,ACC_000139,73749,SGD,SGD,2025-09-11T09:48:02.436423+00:00Z,poc-tx
TX-000438,ACC_000752,ACC_000594,1313532,IDR,IDR,2025-09-10T16:02:17.436445+00:00Z,poc-tx
TX-000439,ACC_000971,ACC_000671,2507659,IDR,IDR,2025-09-13T17:53:43.436470+00:00Z,poc-tx
TX-000440,ACC_000013,ACC_000620,102750,USD,USD,2025-09-15T01:37:45.436477+00:00Z,poc-tx
TX-000441,ACC_000859,ACC_000032,181887,USD,SGD,2025-09-09T18:51:00.436500+00:00Z,poc-tx
TX-000442,ACC_000014,ACC_000827,62939,SGD,IDR,2025-09-11T21:56:43.436508+00:00Z,poc-tx
TX-000443,ACC_000493,ACC_000541,1070126,IDR,IDR,2025-09-14T03:11:13.436524+00:00Z,poc-tx
TX-000444,ACC_000298,ACC_000654,109395,SGD,SGD,2025-09-12T06:44:39.436536+00:00Z,poc-tx
TX-000445,ACC_000695,ACC_000795,1521003,IDR,IDR,2025-09-11T00:10:42.436556+00:00Z,poc-tx
TX-000446,ACC_000041,ACC_000800,11124,SGD,SGD,2025-09-15T23:30:30.436563+00:00Z,poc-tx
TX-000447,ACC_000204,ACC_000203,130146,SGD,IDR,2025-09-14T01:16:51.436574+00:00Z,poc-tx
TX-000448,ACC_000402,ACC_000218,198985,USD,USD,2025-09-16T05:52:23.436588+00:00Z,poc-tx
TX-000449,ACC_000432,ACC_000023,1142427,IDR,IDR,2025-09-11T23:55:54.436603+00:00Z,poc-tx
TX-000450,ACC_000100,ACC_000920,79078,USD,IDR,2025-09-10T17:28:48.436612+00:00Z,poc-tx
TX-000451,ACC_000570,ACC_000773,196095,USD,SGD,2025-09-12T05:48:06.436631+00:00Z,poc-tx
TX-000452,ACC_000697,ACC_000942,191003,USD,USD,2025-09-11T12:43:35.436651+00:00Z,poc-tx
TX-000453,ACC_000832,ACC_000891,4444296,IDR,IDR,2025-09-13T14:38:35.436673+00:00Z,poc-tx
TX-000454,ACC_000014,ACC_000251,97564,SGD,SGD,2025-09-11T06:45:48.436680+00:00Z,poc-tx
TX-000455,ACC_000804,ACC_000888,88154,USD,USD,2025-09-13T16:03:21.436702+00:00Z,poc-tx
TX-000456,ACC_000192,ACC_000947,4450785,IDR,IDR,2025-09-14T22:50:14.436712+00:00Z,poc-tx
TX-000457,ACC_000966,ACC_000897,95530,SGD,SGD,2025-09-10T21:43:51.436737+00:00Z,poc-tx
TX-000458,ACC_000027,ACC_000134,1547011,IDR,IDR,2025-09-16T08:46:24.436744+00:00Z,poc-tx
TX-000459,ACC_000017,ACC_000602,16351,USD,SGD,2025-09-15T16:33:46.436751+00:00Z,poc-tx
TX-000460,ACC_000004,ACC_000798,35638,SGD,SGD,2025-09-13T07:50:17.436758+00:00Z,poc-tx
TX-000461,ACC_000012,ACC_000589,1792263,IDR,SGD,2025-09-10T20:36:20.436774+00:00Z,poc-tx
TX-000462,ACC_000875,ACC_000860,183807,USD,USD,2025-09-11T22:14:35.436799+00:00Z,poc-tx
TX-000463,ACC_000282,ACC_000920,3805252,IDR,USD,2025-09-11T04:13:18.436811+00:00Z,poc-tx
TX-000464,ACC_000066,ACC_000216,44519,USD,IDR,2025-09-14T18:37:23.436820+00:00Z,poc-tx
TX-000465,ACC_000804,ACC_000575,34823,USD,USD,2025-09-14T12:19:42.436842+00:00Z,poc-tx
TX-000466,ACC_000110,ACC_000218,147311,USD,USD,2025-09-13T21:30:22.436850+00:00Z,poc-tx
TX-000467,ACC_000131,ACC_000096,114800,SGD,USD,2025-09-15T19:01:23.436860+00:00Z,poc-tx
TX-000468,ACC_000663,ACC_000052,4598988,IDR,IDR,2025-09-12T12:30:37.436879+00:00Z,poc-tx
TX-000469,ACC_000385,ACC_000002,3772683,IDR,IDR,2025-09-14T02:59:05.436893+00:00Z,poc-tx
TX-000470,ACC_000699,ACC_000002,174177,USD,USD,2025-09-10T14:02:49.436914+00:00Z,poc-tx
TX-000471,ACC_000658,ACC_000188,168378,IDR,IDR,2025-09-11T00:55:42.436933+00:00Z,poc-tx
TX-000472,ACC_000365,ACC_000157,167707,USD,USD,2025-09-14T10:42:45.436946+00:00Z,poc-tx
TX-000473,ACC_000334,ACC_000366,31863,SGD,SGD,2025-09-10T07:54:32.436959+00:00Z,poc-tx
TX-000474,ACC_000443,ACC_000008,852439,IDR,IDR,2025-09-15T02:46:40.436975+00:00Z,poc-tx
